screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price,new_price
14.35,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,304.02506789306,413.0295306731
17.78,5.0,2.0,8.0,1.0,3240.0,295.1,2016,662,284.01339235173,330.56471143435
20.32,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,261.33335851751997,312.44446466974
17.78,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,303.10005043539996,356.75651296090996
17.78,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,252.18867906996996,298.5275750614
17.78,2.0,0.3,4.0,1.0,3240.0,285.0,2014,759,270.91705377268,345.01064866862
17.78,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,292.50895270608,312.66916337626
17.78,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,300.99371387640997,336.14249045605
20.32,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,295.95110477087,335.56267901855995
17.78,0.3,0.3,4.0,1.0,3240.0,350.0,2013,737,280.07625129167,313.05553657425
17.78,2.0,0.3,8.0,1.0,3300.0,350.0,2013,1057,280.43779605038003,319.84254754085
16.56,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,291.81941188313,340.63797021906
12.83,5.0,5.0,16.0,1.0,2460.0,153.2,2019,473,257.0306045502,299.08616516717
20.32,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,296.34991351224,335.80486903214
17.78,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,314.57941510723,348.30709779111
12.83,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,319.86700858703,375.32813834489997
12.7,8.0,2.0,32.0,4.0,2000.0,126.0,2016,617,256.81433048664,324.93155452404994
12.83,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,296.65179376733,369.04852923501
12.83,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,300.90485282648996,360.14743630228
12.7,8.0,5.0,32.0,4.0,2000.0,125.0,2016,893,276.43200354894,318.9746173344
20.32,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,339.47072064362,398.09493304436995
10.29,5.0,5.0,32.0,4.0,2000.0,142.0,2015,988,256.81433048664,319.89757250118
10.29,5.0,2.0,32.0,4.0,2000.0,142.0,2015,961,245.60178087722,306.08575446721994
12.83,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,309.41799467238,359.56381524961
12.7,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,295.68974457921,340.76843232379
20.32,5.0,0.3,16.0,4.0,4550.0,355.0,2015,994,287.03436503459,352.34362513617
12.7,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,304.81566511164,360.05276935482
12.7,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,252.70021345390998,330.22436220156
10.16,5.0,2.0,32.0,4.0,1300.0,120.0,2015,603,264.7906232058,305.13542131603
10.29,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,247.33160646796998,330.02986035564
12.7,13.0,5.0,16.0,4.0,2300.0,116.0,2014,579,273.60373696787,360.16094937363
12.7,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,295.32214218059,340.54785011774
12.88,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,294.89074254738995,377.60760363924
12.7,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,282.16395728543995,352.61218650423
12.7,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,299.14426108560997,359.96135821648994
12.7,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,305.5292352769,360.40709202085
10.16,2.0,2.0,16.0,4.0,1300.0,130.0,2014,685,260.79559864978,306.23538545974
20.32,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,316.6877419725,359.6353407101
17.78,2.0,0.3,16.0,4.0,3400.0,298.0,2014,920,278.04693920541996,319.68946604123
17.78,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,275.94344026578,340.21789308434
17.78,5.0,0.3,32.0,4.0,3700.0,159.5,2014,724,276.11833092608003,305.43099565225
10.34,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,291.63434565634003,360.44074081466
10.16,5.0,1.3,16.0,4.0,1630.0,122.0,2014,719,247.0284761256,312.45128466730995
17.78,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,299.16085081951,330.30305583419
17.78,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,274.42049243934997,311.39978062422995
18.01,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,301.09858172079,329.81895960291996
12.7,5.0,0.3,16.0,4.0,2000.0,150.0,2014,1015,235.69682908203998,348.95159615209
15.24,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,314.53313464595993,395.70573951904
7.75,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,206.55921243154998,313.08932437983
12.88,8.0,2.0,32.0,4.0,2400.0,195.0,2013,946,275.73297522362003,391.49070652855994
18.01,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,306.52622096824996,325.49667383677
10.29,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,288.90226449033,353.20230342004
7.75,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,236.72372417096,313.13659897559
10.24,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,294.98782620802,353.10493066654
10.29,5.0,0.3,16.0,4.0,1760.0,130.0,2013,825,255.15408636471997,349.44779883487996
17.78,0.3,0.3,32.0,4.0,2640.0,339.9,2013,558,280.19698019565,319.84866365127
17.78,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,291.46735374395996,312.10944365554997
12.83,5.0,5.0,16.0,4.0,3230.0,130.0,2019,302,260.28295733284,325.05628488895996
12.7,5.0,2.0,32.0,4.0,3230.0,148.0,2019,211,271.48041767981,289.12376789552997
15.29,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,276.11833092608003,352.49883941725
12.88,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,320.66327730926,369.43270343929
15.24,8.0,5.0,16.0,4.0,3000.0,155.0,2018,586,268.42031674897,343.98110943593997
12.83,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,308.17296111876,348.43969919666
12.78,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,278.77867441285,313.09607986289996
15.24,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,300.71056971868,329.37392445663994
17.78,2.0,0.3,32.0,4.0,2580.0,245.0,2018,564,272.58104999000994,288.49590626216997
12.75,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,309.72394416258,334.74744656465
12.75,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,290.97325728981997,325.15251077838
15.24,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,315.132334728,377.41661355523996
12.83,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,315.90152895561,356.2216734269
12.7,5.0,2.0,32.0,4.0,2050.0,159.5,2017,687,267.18316238519,312.560311388
12.75,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,299.52480298772,359.87321626555996
12.7,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,296.84944398876,340.01823768433997
15.24,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,308.56404041184,352.68764626266
12.7,13.0,5.0,16.0,4.0,2460.0,156.0,2016,754,277.0550354231,359.60469618677996
12.83,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,271.54272619137,298.05714266167996
12.7,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,314.58602404052,360.38016095214994
12.7,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,204.65168755871997,278.27292942432
12.83,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,294.21616372355,335.66934905852
12.83,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,298.13296804755,339.74503093273
12.83,8.0,5.0,16.0,4.0,2500.0,159.95,2016,987,273.43435509886,319.63427205291003
12.7,8.0,5.0,32.0,4.0,2500.0,159.95,2016,649,271.60497752271,296.93519978602
12.83,16.0,8.0,32.0,4.0,3000.0,149.0,2016,1006,309.37519425906,366.03075300793995
12.75,13.0,8.0,16.0,4.0,2610.0,135.0,2016,708,295.48868507205,359.99861466114
17.78,2.0,0.3,32.0,4.0,2580.0,159.95,2016,813,261.47797102895,297.73605460637003
15.24,13.0,8.0,32.0,4.0,2580.0,179.0,2016,770,289.88863591659,325.74384430184
15.24,8.0,5.0,32.0,4.0,2580.0,159.95,2016,780,295.9858769319,313.70803731381
10.16,2.0,0.3,16.0,4.0,1500.0,159.95,2016,893,249.53712503868,277.43298228038
12.83,5.0,2.0,32.0,4.0,2580.0,174.0,2016,622,281.07943587573,325.1920936159
12.83,8.0,2.0,16.0,4.0,2500.0,173.0,2015,1040,280.43779605038003,331.46749346026
12.7,13.0,5.0,16.0,4.0,3000.0,140.0,2015,566,291.23473727472,369.50927821201
12.83,13.0,8.0,16.0,4.0,3500.0,147.0,2015,1041,303.94781843449,330.24010822161995
10.29,5.0,0.3,16.0,4.0,2000.0,144.9,2015,562,268.61566638333,330.88777044158996
12.83,13.0,8.0,16.0,4.0,2910.0,141.0,2015,1073,289.40202898471,375.34434730743
10.34,13.0,5.0,32.0,4.0,2000.0,110.0,2015,736,310.86436901638,360.35658755758
12.83,5.0,2.0,32.0,4.0,2800.0,142.95,2015,658,280.86260936432,324.65861764678
20.32,2.0,0.3,16.0,4.0,3240.0,335.0,2015,686,297.84607145486,312.56711977296
17.78,2.0,0.3,16.0,4.0,2820.0,260.0,2015,893,288.27234206011,330.75248109033
17.78,2.0,0.3,16.0,4.0,2820.0,260.0,2015,917,278.25036422160997,312.53988222642994
17.78,2.0,0.3,16.0,4.0,2820.0,260.0,2015,976,269.89106956059,297.25155790983
12.7,5.0,2.0,16.0,4.0,2820.0,142.95,2015,732,269.05638944834,297.28567066476
10.29,5.0,0.3,16.0,4.0,2820.0,125.0,2015,629,226.94171759051997,275.99012180350996
10.16,2.0,0.3,16.0,4.0,2820.0,110.0,2015,1092,205.21636185721,266.15268246319
10.16,5.0,0.3,16.0,4.0,1400.0,114.0,2014,829,266.73007202635,330.1718490284
7.75,2.0,0.3,16.0,4.0,1300.0,101.0,2014,803,240.36805598626998,296.23744389036995
12.7,5.0,0.3,16.0,4.0,2000.0,149.0,2014,702,243.54514846214997,325.68774812916996
10.29,5.0,0.3,32.0,4.0,2000.0,147.0,2014,929,265.1884406649,352.00927962275
10.29,5.0,0.3,32.0,4.0,2000.0,147.0,2014,658,282.56755245943,330.40783906270997
12.7,5.0,0.3,16.0,4.0,2000.0,149.1,2014,718,266.70332526539,306.50389317889994
10.16,5.0,0.3,16.0,4.0,1400.0,121.1,2014,969,247.56250243736,279.51368654942
20.32,5.0,3.0,32.0,4.0,4100.0,327.0,2014,794,312.13000266104,374.64930421255
20.32,5.0,2.0,32.0,4.0,4060.0,310.0,2014,892,309.31094297822,382.61489146349
15.24,13.1,5.0,16.0,4.0,3100.0,175.0,2014,654,308.05665200130994,416.14830224471
7.75,2.0,0.3,16.0,4.0,1300.0,100.0,2014,921,188.75178377826998,298.43542553764
10.29,5.0,0.3,16.0,4.0,1800.0,150.0,2014,632,266.32776041926996,311.72452760243
10.16,3.15,0.3,16.0,4.0,1300.0,116.0,2014,867,229.92596176106997,250.27370182165
12.93,8.0,2.0,32.0,4.0,3400.0,182.0,2014,578,322.08054970559,382.86440502728993
12.7,5.0,0.3,16.0,4.0,3000.0,162.0,2014,753,282.69450687684,335.51899292302
10.16,5.0,0.3,16.0,4.0,2000.0,130.0,2014,951,242.2153996962,325.90066743872995
12.7,8.0,1.3,32.0,4.0,2150.0,126.0,2014,653,299.59900804099,382.81602743730997
12.7,8.0,2.0,32.0,4.0,2000.0,128.0,2014,834,267.77822994,359.84607257064994
10.29,8.0,2.0,16.0,4.0,2000.0,116.0,2014,568,286.77607627641,359.33169078832003
10.29,8.0,0.3,16.0,4.0,1700.0,110.0,2014,571,271.53026905261,344.6890002879
12.7,13.1,2.0,16.0,4.0,2500.0,125.0,2014,540,271.91538122980995,385.12820205852
12.83,8.0,2.0,16.0,4.0,2500.0,189.0,2014,906,287.54801406802,336.47844163351
10.29,5.0,0.3,16.0,4.0,1800.0,130.0,2013,967,252.30452409048,319.29599760644
10.16,5.0,0.3,16.0,4.0,1400.0,136.5,2013,904,252.05604228330998,289.00829108304
12.7,5.0,0.3,16.0,4.0,1800.0,162.0,2013,684,265.69264083675,330.74727232541994
10.29,5.0,0.3,16.0,4.0,1800.0,157.0,2013,921,267.39533984591,312.63516586459997
10.16,5.0,0.3,16.0,4.0,1300.0,110.0,2013,764,241.57937120623998,297.43045913099996
7.75,2.0,0.3,16.0,4.0,1300.0,100.0,2013,837,218.37619682954,289.57417105567
10.34,13.0,1.3,16.0,4.0,2000.0,117.4,2013,692,325.54730468055,399.87230392014
15.24,13.0,2.0,32.0,4.0,3400.0,177.6,2013,817,309.49639214949997,401.47026003932
10.34,8.0,1.3,16.0,4.0,2000.0,110.0,2013,586,247.43827141467997,344.18228635949
10.24,5.0,0.3,16.0,4.0,1700.0,96.0,2013,831,214.33407825045,330.51768776603996
7.75,2.0,0.3,512.0,0.25,1300.0,118.0,2013,858,193.03968209353997,267.22299621806997
12.7,13.1,2.1,32.0,4.0,2000.0,130.0,2013,608,317.45862226958997,401.58048265511
10.16,5.0,0.3,16.0,4.0,1500.0,119.5,2013,1084,245.10722175224998,366.04004703472
12.7,5.0,0.3,16.0,4.0,2500.0,163.0,2013,789,249.03581436942,348.82797475748
11.81,8.0,1.3,16.0,4.0,1800.0,115.0,2013,585,240.8786599353,379.55203216427
11.84,8.0,2.0,16.0,4.0,1800.0,109.0,2013,898,271.41805198802996,369.12257789155
7.75,2.0,0.3,512.0,0.25,1400.0,118.0,2013,911,247.17129425109997,312.52625934460997
7.75,3.15,0.3,16.0,4.0,1400.0,122.0,2013,597,230.06375685550998,313.08256814975
10.16,5.0,0.3,16.0,4.0,1400.0,136.5,2013,900,255.10650257473,336.41138424356
10.29,5.0,0.3,16.0,4.0,1800.0,139.0,2013,573,279.99931191016,340.28582345734
12.7,8.0,1.3,16.0,4.0,2500.0,135.0,2013,1042,287.56769241663,398.09300080113997
12.7,12.0,1.0,16.0,4.0,2500.0,130.0,2013,733,326.85062851103,436.71450259548
12.7,8.0,0.3,16.0,4.0,2500.0,135.0,2013,847,296.47082665604995,366.58615616532
15.29,12.0,8.0,32.0,4.0,4000.0,168.0,2018,396,305.01378690011,366.13601099527
15.29,12.0,16.0,32.0,4.0,3000.0,210.0,2018,616,334.85540383866,394.09977728623
15.24,13.0,13.0,64.0,4.0,3050.0,156.0,2017,681,352.15005732439,414.71733620434
12.83,13.0,13.0,32.0,4.0,3000.0,143.6,2018,492,327.95594824107,366.43541246745
12.7,8.0,8.0,16.0,4.0,2500.0,145.0,2017,683,275.03850861673,339.8407783962
12.83,13.0,13.0,64.0,4.0,3000.0,167.5,2017,825,351.89873592848,410.10956630558996
12.83,16.0,8.0,64.0,4.0,3000.0,144.0,2016,601,330.29781243518,414.65831494424
15.24,13.0,5.0,64.0,4.0,5020.0,209.8,2016,636,313.56730504395995,410.10956630558996
12.83,13.0,5.0,32.0,4.0,3150.0,147.6,2016,1046,307.93285478771,387.42304998650997
12.7,13.0,5.0,16.0,4.0,2350.0,128.0,2015,725,314.35432815923997,359.78495968255
12.7,13.0,5.0,16.0,4.0,2350.0,128.0,2015,636,293.58885657533995,352.14245513944
12.7,8.0,5.0,16.0,4.0,2400.0,137.0,2015,1048,276.55938186057,345.27612821297
12.83,13.0,5.0,16.0,4.0,3150.0,155.3,2015,879,315.77826266239003,387.42078892306
12.83,13.0,5.0,16.0,4.0,3150.0,155.3,2015,816,290.51323060358,375.23621462189
10.34,8.0,5.0,16.0,4.0,2000.0,143.0,2015,1044,262.16785635933,360.07644848525996
12.7,5.0,2.0,16.0,4.0,2000.0,153.0,2015,580,248.79247137985996,324.74402832541995
12.7,8.0,5.0,16.0,4.0,4000.0,200.0,2016,1050,275.21574230785,347.98860213214
10.29,5.0,0.3,32.0,4.0,1700.0,118.5,2016,650,239.65466748026,330.07196204297
12.7,8.0,5.0,32.0,4.0,3140.0,154.0,2015,974,270.55150490455,313.56730504395995
12.83,13.0,5.0,16.0,4.0,6000.0,212.0,2015,1042,320.57257338566995,387.10576590985
10.29,5.0,2.0,16.0,4.0,4000.0,156.5,2015,672,252.40366277561998,335.9835351488899
12.7,13.0,5.0,16.0,4.0,2100.0,130.0,2015,805,292.56381475032,372.01736496611
10.29,8.0,2.0,32.0,4.0,1850.0,135.5,2015,664,289.75540437415,335.77585176824
15.24,24.0,8.0,64.0,4.0,3500.0,204.4,2015,924,343.17906442493,420.40936334289995
10.16,3.15,0.3,16.0,4.0,1400.0,118.5,2014,758,242.06175712415998,298.56941991311
10.29,5.0,0.3,32.0,4.0,1800.0,150.0,2014,945,248.82728808985,335.56753125597
10.16,3.15,0.3,16.0,4.0,1350.0,119.8,2014,1047,221.98476445454,306.25033041344
12.7,8.0,2.0,32.0,4.0,1920.0,149.7,2014,614,258.67624931241,369.35604228505
12.83,8.0,2.0,32.0,4.0,2400.0,146.4,2014,689,268.77154251526997,369.53576474185
10.34,16.0,4.0,16.0,4.0,2200.0,139.2,2014,786,293.79561162629,387.32122743025997
10.36,8.0,5.0,16.0,4.0,2050.0,97.0,2014,957,261.62227624763,369.51810814185
10.16,5.0,0.3,16.0,4.0,1500.0,118.7,2014,635,235.12428238471,330.53336594401
12.7,13.0,5.0,16.0,4.0,2300.0,129.0,2014,965,300.27954861582,395.79774222137996
10.34,13.0,2.0,16.0,4.0,2100.0,143.1,2014,739,299.75539743671,384.99944938431
12.83,16.0,8.0,32.0,4.0,2500.0,150.5,2014,609,340.18163573161,417.90428357569
12.7,13.0,5.0,16.0,4.0,2500.0,143.5,2014,563,274.73020360027,389.44125349077996
17.78,0.3,0.3,32.0,4.0,3000.0,402.0,2013,646,297.31976630636996,305.96581182522
17.78,0.3,0.3,32.0,4.0,3000.0,282.0,2013,571,263.54096613564997,288.11638389289
20.32,2.0,0.3,32.0,4.0,4400.0,472.4,2013,833,314.38747604889,325.67091025213
17.78,0.3,0.3,32.0,4.0,3000.0,289.0,2013,578,285.08302524094995,298.48570440389
18.01,5.0,2.0,32.0,4.0,4000.0,374.0,2013,724,291.49521429683,355.93109910025
18.01,5.0,0.3,32.0,4.0,4000.0,357.0,2013,960,293.68781794746997,340.65147792552
11.81,8.0,1.0,16.0,4.0,2100.0,131.9,2014,556,294.66071888194995,366.50621135884995
10.24,5.0,0.3,16.0,4.0,1700.0,153.7,2014,1048,242.36869545187,329.55440920319
11.76,5.0,0.3,16.0,4.0,1700.0,147.7,2013,661,248.21540343846002,344.17801217199997
10.29,8.0,2.0,16.0,4.0,3000.0,147.7,2013,783,280.98194957670995,380.06043949644
12.7,13.0,5.0,32.0,4.0,2000.0,129.4,2013,998,311.66936111766,399.69324861117997
7.75,2.0,0.3,16.0,4.0,1200.0,110.6,2013,695,228.17950861055,298.77825823913
10.16,3.15,0.3,16.0,4.0,1700.0,137.7,2013,1091,238.38791576536,313.34556334256996
10.29,5.0,0.3,16.0,4.0,1800.0,142.0,2013,1085,254.24424312492,326.00687725262
10.34,8.0,2.0,32.0,4.0,1800.0,143.0,2014,617,295.1023827721,360.21835002949
10.34,8.0,2.0,16.0,4.0,1800.0,124.9,2013,601,244.92313376900998,369.21724246215996
12.78,8.0,1.0,16.0,4.0,3000.0,176.9,2013,1088,273.88109329212,369.22019858446
7.75,2.0,0.3,512.0,0.25,1500.0,122.7,2013,977,225.09106163824998,288.55410649037
10.29,8.0,1.0,16.0,4.0,2100.0,140.7,2013,822,274.04936591919,348.70812644247
20.32,2.0,0.3,16.0,4.0,3210.0,369.0,2017,790,282.14264882519,319.14167763215
17.78,2.0,0.3,32.0,4.0,2980.0,295.0,2017,552,277.26144895466,285.75319514386
17.78,2.0,0.3,32.0,4.0,2980.0,313.0,2015,821,196.13406704833,266.59623275731997
17.78,2.0,0.3,32.0,4.0,2100.0,337.0,2014,925,282.32355780550995,324.93155452404994
15.24,2.0,0.3,32.0,4.0,2100.0,290.0,2014,1032,271.55518102119,306.59316039853
17.78,1.3,0.3,16.0,4.0,2000.0,303.0,2013,1016,266.59623275731997,348.89978231611
17.78,5.0,0.3,32.0,4.0,2000.0,345.0,2013,836,289.41160388725,311.43440209297
16.23,8.0,16.0,128.0,4.0,3400.0,166.0,2019,399,310.59156748374,386.87138534253995
17.4,8.0,5.0,32.0,4.0,5000.0,214.0,2019,317,299.60724803665994,340.70098322896
15.9,8.0,5.0,64.0,4.0,3000.0,162.0,2019,257,291.30926123335,330.29256862870994
14.5,8.0,5.0,32.0,4.0,2800.0,150.0,2019,499,294.22508343041,312.75068797306
12.7,8.0,2.0,16.0,4.0,4000.0,210.0,2018,516,270.05678150528996,339.69482364361994
14.55,13.0,5.0,128.0,4.0,3100.0,170.0,2017,635,318.31474781656,387.40722098043
12.75,13.0,16.0,128.0,4.0,3000.0,155.0,2017,783,357.04358428602995,406.89903005619
12.75,13.0,16.0,64.0,4.0,2950.0,155.0,2017,769,343.00533706293,397.78701212686997
12.75,8.0,5.0,16.0,4.0,3000.0,130.0,2017,665,279.1360375454,375.24703560502
12.83,13.0,5.0,32.0,4.0,3000.0,167.5,2017,604,288.21389966485003,360.13729971613
12.7,8.0,3.0,32.0,4.0,3500.0,223.0,2017,669,300.5726154432,349.06306104551
12.83,13.0,5.0,16.0,4.0,3000.0,167.5,2017,624,313.48675543102996,353.8948506866
12.7,13.0,5.0,16.0,4.0,2400.0,160.0,2017,773,293.53481678538,330.24010822161995
12.83,20.7,8.0,64.0,4.0,2950.0,193.0,2016,608,327.61314630281,374.85910916950996
12.7,13.0,5.0,32.0,4.0,2100.0,154.0,2015,594,287.38051738060994,335.09523900508
12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,565,292.45404638452,340.47115392193996
12.7,16.0,8.0,16.0,4.0,2700.0,142.0,2014,1007,293.57084806572,359.57403780982
20.32,5.0,2.0,32.0,4.0,3500.0,150.0,2014,872,294.29639870945,382.3644577871
15.34,8.0,2.0,16.0,4.0,2800.0,232.0,2014,714,300.46693159226,372.20999344676994
12.7,8.0,2.0,32.0,4.0,2000.0,140.0,2014,551,273.61581951507,372.47537750965995
10.16,5.0,0.3,16.0,4.0,1400.0,115.0,2014,676,226.55627489535,324.22994561872997
12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,985,303.97100250102994,382.51045376105
10.29,5.0,0.3,16.0,4.0,1850.0,140.0,2014,691,259.69230352056996,369.25861676548
13.84,13.0,8.0,32.0,4.0,4000.0,150.0,2018,575,297.65978454582,325.11856426713
13.84,13.0,5.0,16.0,4.0,3000.0,140.0,2018,370,285.45954075916,297.85452692896
15.24,13.0,8.0,128.0,4.0,4000.0,200.0,2018,535,313.38593393609,465.57012982987993
12.83,13.0,5.0,32.0,4.0,3000.0,140.0,2018,667,284.85815750644,313.7749503271
15.21,13.0,8.0,64.0,4.0,5000.0,180.0,2018,386,298.74488726513,344.65505377665
15.29,13.0,8.0,256.0,4.0,3300.0,165.0,2018,482,321.03089675329,422.20901813816
15.29,13.0,8.0,64.0,4.0,3300.0,165.0,2018,438,349.91291062192,406.80561530122
15.24,13.0,8.0,64.0,4.0,3300.0,168.0,2018,511,308.89541472694,375.12248968367
12.83,13.0,8.0,32.0,4.0,4000.0,150.0,2018,516,310.59156748374,344.36582121578
12.88,13.0,8.0,64.0,4.0,4130.0,160.0,2017,585,303.22515810827,374.7038614087999
12.83,13.0,8.0,64.0,4.0,3600.0,175.0,2017,592,335.13919843837,405.03902581705
12.83,13.0,8.0,64.0,4.0,3300.0,165.0,2017,722,339.13087143216,406.87186809349
12.83,13.0,13.0,16.0,4.0,3000.0,144.0,2017,708,310.66162113080003,352.57064785871
12.83,13.0,13.0,32.0,4.0,3000.0,144.0,2017,781,306.09324385366,340.96589749046996
12.83,16.0,8.0,64.0,4.0,3000.0,147.0,2017,868,312.96084137622995,374.64930421255
12.83,16.0,8.0,64.0,4.0,3000.0,144.0,2017,818,312.42400060243,384.78588465811
12.75,13.0,8.0,32.0,4.0,4100.0,156.0,2017,542,317.64840348767996,353.29206217225
12.83,13.0,8.0,32.0,4.0,5000.0,181.0,2017,754,321.83153426164,366.46928203667
12.83,16.0,16.0,32.0,4.0,5000.0,181.0,2017,797,339.54397848821,374.449797875
12.83,13.0,8.0,32.0,4.0,5000.0,181.0,2017,612,294.92606172346996,380.31447817517994
18.01,13.0,5.0,64.0,4.0,4680.0,168.0,2017,847,328.81349765701,387.39817414604994
12.83,13.0,5.0,16.0,4.0,3000.0,168.0,2017,755,302.66822629679,323.89657379888996
12.7,13.0,5.0,16.0,4.0,2650.0,120.0,2017,617,277.2843450828,340.1045245378
12.75,13.0,8.0,32.0,4.0,5000.0,175.0,2017,858,289.20064357745997,352.64615379593994
12.88,23.0,8.0,64.0,4.0,3300.0,170.0,2017,796,341.91377365786,413.4993374859
12.83,13.0,13.0,32.0,4.0,5000.0,170.0,2017,582,337.33476119935,391.74789738577
15.47,5.0,2.0,32.0,4.0,3480.0,270.0,2016,835,277.21563347316,325.69897107159
18.01,8.0,2.0,32.0,4.0,4680.0,320.0,2016,1055,328.52884936069,382.62217182294995
12.7,13.0,5.0,16.0,4.0,2600.0,150.0,2016,981,281.00362529423995,330.10352117816996
12.83,16.0,8.0,32.0,4.0,4100.0,175.0,2016,862,298.28436517544003,355.99218699746996
12.83,16.0,8.0,64.0,4.0,3000.0,151.0,2016,801,303.04524326244,382.78940508747
12.75,13.0,5.0,32.0,4.0,4130.0,148.0,2016,927,304.71638707517997,369.19358866215
12.83,13.0,8.0,16.0,4.0,3000.0,150.0,2016,669,294.30530789026,344.87117266586
12.75,16.0,8.0,64.0,4.0,2600.0,144.0,2016,553,333.53845216893,382.95381275271
12.75,13.0,5.0,32.0,4.0,4100.0,158.4,2016,599,298.00654536544,362.491797615
15.44,23.0,8.0,32.0,4.0,4600.0,233.0,2016,980,343.22676162462,387.16026286992997
12.88,23.0,8.0,64.0,4.0,3000.0,170.0,2016,676,322.53471996925,369.31472733507
12.83,16.0,8.0,64.0,4.0,3000.0,155.0,2016,578,317.14113683977996,393.69279707038
12.83,13.0,5.0,32.0,4.0,5000.0,202.0,2016,928,301.97950209159,349.11475053827996
10.29,8.0,2.0,32.0,4.0,2070.0,135.0,2016,866,262.8366453803,317.90691634885997
10.29,5.0,0.3,32.0,4.0,2070.0,125.0,2016,545,259.61810926499,305.85317290371995
12.83,8.0,5.0,16.0,4.0,3010.0,160.0,2016,1003,285.94490317238,340.4666396726
12.7,8.0,5.0,16.0,4.0,2500.0,153.0,2016,624,270.63992114396996,319.24048281128
10.29,5.0,0.3,32.0,4.0,1600.0,133.5,2015,727,259.61810926499,289.57417105567
12.7,8.0,2.0,16.0,4.0,2070.0,140.0,2016,571,271.28064554251995,344.13097865674
12.83,13.0,5.0,16.0,4.0,3000.0,170.1,2015,862,300.25506916602995,352.53286341381
12.83,13.0,5.0,32.0,4.0,3000.0,185.0,2015,700,325.12988167236,375.18208362879994
12.7,8.0,2.0,32.0,4.0,2070.0,135.0,2015,840,258.192794559,329.78726790739995
12.83,13.0,5.0,32.0,4.0,5000.0,202.0,2015,1089,316.36018562551,348.71212484745
